[Tag 0 SN Range]Time from start of file (s),[Tag 0 SN Range]Time from start of region (s),[Tag 0 SN Range]Time (GPS s),[Tag 0 SN Range]Seconds from midnight Sunday (),[Tag 0 SN Range]Hunter heading (deg),[Tag 0 SN Range]Number of targets (),[Tag 0 SN Range]Target 1 range forward (m),[Tag 0 SN Range]Target 1 range lateral (m),[Tag 0 SN Range]Target 1 range horizontal (m),[Tag 0 SN Range]Target 1 angle to target (deg),[Tag 0 SN Range]Target 1 range velocity forward (m/s),[Tag 0 SN Range]Target 1 range velocity lateral (m/s),[Tag 0 SN Range]Target 1 time to collision forward (),[Tag 0 SN Range]Target 1 time to collision lateral (),[Tag 0 SN Range]Target 1 time gap forward (),[Tag 1 SN Target1 ]Time from start of file (s),[Tag 1 SN Target1 ]Time from start of region (s),[Tag 1 SN Target1 ]Time (),[Tag 1 SN Target1 ]Seconds from midnight Sunday (),[Tag 1 SN Target1 ]Time from initialisation (s),[Tag 1 SN Target1 ]Latitude (deg),[Tag 1 SN Target1 ]Longitude (deg),[Tag 1 SN Target1 ]Altitude (m),[Tag 1 SN Target1 ]Distance horizontal (m),[Tag 1 SN Target1 ]Velocity forward (m/s),[Tag 1 SN Target1 ]Velocity lateral (m/s),[Tag 1 SN Target1 ]Velocity down (m/s),[Tag 1 SN Target1 ]Speed horizontal (m/s),[Tag 1 SN Target1 ]Number of GPS satellites used (),[Tag 1 SN Target1 ]GPS position mode (),[Tag 1 SN Target1 ]GPS velocity mode (),[Tag 1 SN Target1 ]GPS dual antenna attitude mode (),[Tag 1 SN Target1 ]Heading (deg),[Tag 1 SN Target1 ]Pitch (deg),[Tag 1 SN Target1 ]Roll (deg),[Tag 1 SN Target1 ]Slip angle (deg),[Tag 1 SN Target1 ]Angular rate forward (deg/s),[Tag 1 SN Target1 ]Angular rate lateral (deg/s),[Tag 1 SN Target1 ]Angular rate down (deg/s),[Tag 1 SN Target1 ]Angular rate Xv (deg/s),[Tag 1 SN Target1 ]Angular rate Yv (deg/s),[Tag 1 SN Target1 ]Angular rate Zv (deg/s),[Tag 1 SN Target1 ]Acceleration forward (m/s²),[Tag 1 SN Target1 ]Acceleration lateral (m/s²),[Tag 1 SN Target1 ]Acceleration down (m/s²),[Tag 1 SN Target1 ]Acceleration Xv (m/s²),[Tag 1 SN Target1 ]Acceleration Yv (m/s²),[Tag 1 SN Target1 ]Acceleration Zv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Time from start of file (s),[Tag 2 SN40075 Hunter Real-Time]Time from start of region (s),[Tag 2 SN40075 Hunter Real-Time]Time (),[Tag 2 SN40075 Hunter Real-Time]Seconds from midnight Sunday (),[Tag 2 SN40075 Hunter Real-Time]Time from initialisation (s),[Tag 2 SN40075 Hunter Real-Time]Latitude (deg),[Tag 2 SN40075 Hunter Real-Time]Longitude (deg),[Tag 2 SN40075 Hunter Real-Time]Altitude (m),[Tag 2 SN40075 Hunter Real-Time]Distance horizontal (m),[Tag 2 SN40075 Hunter Real-Time]Velocity forward (m/s),[Tag 2 SN40075 Hunter Real-Time]Velocity lateral (m/s),[Tag 2 SN40075 Hunter Real-Time]Velocity down (m/s),[Tag 2 SN40075 Hunter Real-Time]Speed horizontal (m/s),[Tag 2 SN40075 Hunter Real-Time]Number of GPS satellites used (),[Tag 2 SN40075 Hunter Real-Time]GPS position mode (),[Tag 2 SN40075 Hunter Real-Time]GPS velocity mode (),[Tag 2 SN40075 Hunter Real-Time]GPS dual antenna attitude mode (),[Tag 2 SN40075 Hunter Real-Time]Heading (deg),[Tag 2 SN40075 Hunter Real-Time]Pitch (deg),[Tag 2 SN40075 Hunter Real-Time]Roll (deg),[Tag 2 SN40075 Hunter Real-Time]Slip angle (deg),[Tag 2 SN40075 Hunter Real-Time]Angular rate forward (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate lateral (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate down (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Xv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Yv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Zv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Acceleration forward (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration lateral (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration down (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Xv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Yv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Zv (m/s²)
15.23,14.24,1260315505,517105.23,67.78,1,4.001,-1.984,4.46589935,-26.37571072,0.05,-0.99,,-2.004040404,,24.23,24.16,1.26E+18,517105.23,24.15,38.01659111,-122.0125321,0.100000001,6.32594022,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.23,14.24,1.26E+18,517105.23,14.22,38.01655962,-122.0125659,24.90588188,41.975415,0.030213591,-0.002564943,-0.0092,0.030322269,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78033421,1.501264015,-0.352139861,,0.027160558,0.29041721,-0.013387505,0.027501974,0.290489602,-0.010886198,0.333494791,-0.260684303,-10.03166771,0.5962,-0.1991,-10.0209
15.24,14.25,1260315505,517105.24,67.78,1,4.001,-1.994,4.470350881,-26.4905369,0.05,-1,,-1.994,,24.24,24.17,1.26E+18,517105.24,24.16,38.01659119,-122.0125322,0.100000001,6.335940572,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.24,14.25,1.26E+18,517105.24,14.23,38.01655962,-122.0125659,24.90598869,41.97573656,0.033907418,-0.002353091,-0.0141,0.033988969,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.7817093,1.505217424,-0.352254452,,-0.030284565,0.39981483,-0.018284978,-0.029793805,0.399924541,-0.016615776,0.357610689,0.004760384,-10.28296534,0.6276,0.0679,-10.2698
15.25,14.26,1260315505,517105.25,67.78,1,4.002,-2.004,4.475714468,-26.59940116,0.04,-0.99,,-2.024242424,,24.25,24.18,1.26E+18,517105.25,24.17,38.01659128,-122.0125322,0.100000001,6.345940685,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.25,14.26,1.26E+18,517105.25,14.24,38.01655962,-122.0125659,24.90616608,41.9760982,0.037746233,-0.006725463,-0.018,0.038340709,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78050609,1.510259452,-0.354087917,,-0.183701799,0.499431942,-0.119755866,-0.180481705,0.500192155,-0.121467053,0.381527725,-0.431530299,-10.19522471,0.6501,-0.3686,-10.1841
15.26,14.27,1260315505,517105.26,67.78,1,4.002,-2.014,4.480200888,-26.71375221,0.04,-0.99,,-2.034343434,,24.26,24.19,1.26E+18,517105.26,24.18,38.01659136,-122.0125322,0.100000001,6.355941275,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.26,14.27,1.26E+18,517105.26,14.25,38.01655962,-122.0125659,24.90629959,41.97650171,0.042347437,-0.001065169,-0.0128,0.042360831,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78050609,1.514212861,-0.353171185,-1.440862886,0.090944083,0.39188156,-0.007113138,0.091100289,0.391903132,-0.002291831,0.460191981,0.558293388,-9.281719042,0.7053,0.6154,-9.2627
15.27,14.28,1260315505,517105.27,67.78,1,4.002,-2.024,4.484705119,-26.82787401,0.04,-0.98,,-2.065306122,,24.27,24.2,1.26E+18,517105.27,24.19,38.01659145,-122.0125323,0.100000001,6.365941865,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.27,14.28,1.26E+18,517105.27,14.26,38.01655962,-122.0125659,24.90647125,41.9769485,0.046987916,-0.000791025,-0.0205,0.046994574,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78188119,1.519885143,-0.354259805,-0.964462827,-0.126419463,0.572872449,-0.012225625,-0.126050715,0.572957795,-0.012032114,0.457239152,0.021676142,-10.56488036,0.7373,0.0869,-10.5487
15.28,14.29,1260315505,517105.28,67.78,1,4.003,-2.034,4.490118595,-26.93598481,0.03,-1,,-2.034,,24.28,24.21,1.26E+18,517105.28,24.2,38.01659153,-122.0125323,0.100000001,6.375941978,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.28,14.29,1.26E+18,517105.28,14.27,38.01655962,-122.0125659,24.9066391,41.97744328,0.051678023,0.005444441,-0.0169,0.051964026,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78302711,1.52481258,-0.352770114,6.014103638,0.153168042,0.490033967,0.112697398,0.150114942,0.489305957,0.119748179,0.475964388,0.620910108,-9.436508338,0.7269,0.6789,-9.4165
15.29,14.3,1260315505,517105.29,67.78,1,4.003,-2.045,4.495112234,-27.06098276,0.03,-1,,-2.045,,24.29,24.22,1.26E+18,517105.29,24.21,38.01659162,-122.0125323,0.100000001,6.385942329,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.29,14.3,1.26E+18,517105.29,14.28,38.01655962,-122.0125659,24.90675926,41.97798307,0.055867348,-0.003753581,-0.0111,0.055993303,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78211038,1.528708693,-0.354775467,-3.843777081,-0.196795798,0.389007813,-0.093450697,-0.194232693,0.389611301,-0.09625691,0.419108157,-0.923357788,-9.226423939,0.6651,-0.8663,-9.2175
15.3,14.31,1260315505,517105.3,67.78,1,4.003,-2.055,4.499670432,-27.17437602,0.02,-1.01,,-2.034653465,,24.3,24.23,1.26E+18,517105.3,24.22,38.01659171,-122.0125324,0.100000001,6.395942681,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.3,14.31,1.26E+18,517105.3,14.29,38.01655962,-122.0125659,24.90686035,41.97856973,0.061072627,0.005715262,-0.0125,0.061339465,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.7845168,1.532891285,-0.355864087,5.346248865,-0.130250712,0.419450386,0.101758005,-0.132926208,0.418832148,0.100840572,0.510345116,0.936126415,-9.933812645,0.7759,0.9977,-9.9106
15.31,14.32,1260315505,517105.31,67.78,1,4.003,-2.065,4.504246219,-27.28753934,0.02,-0.99,,-2.085858586,,24.31,24.24,1.26E+18,517105.31,24.23,38.01659179,-122.0125324,0.100000001,6.405943271,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.31,14.32,1.26E+18,517105.31,14.3,38.01655962,-122.0125658,24.90704918,41.97920563,0.065819897,0.001497036,-0.019,0.06583692,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.7845168,1.538563567,-0.356895411,1.302935511,-0.101997861,0.56379024,0.000945972,-0.101986488,0.56379047,0.001718873,0.477116698,-0.426738272,-10.45652466,0.7577,-0.3617,-10.4424
15.32,14.33,1260315505,517105.32,67.78,1,4.003,-2.076,4.509299835,-27.41175319,0.01,-1.01,,-2.055445545,,24.32,24.25,1.26E+18,517105.32,24.24,38.01659188,-122.0125324,0.100000001,6.415943384,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.32,14.33,1.26E+18,517105.32,14.31,38.01655962,-122.0125658,24.90716743,41.97988889,0.07074734,0.003184954,-0.0114,0.070818995,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78486057,1.542574272,-0.355921382,2.577642054,0.09708133,0.395546802,0.029318183,0.09625691,0.395340879,0.034377468,0.488872416,0.167660698,-9.038151337,0.732,0.2237,-9.0205
15.33,14.34,1260315505,517105.33,67.78,1,4.003,-2.086,4.513912383,-27.52443304,0.01,-1,,-2.086,,24.33,24.26,1.26E+18,517105.33,24.25,38.01659196,-122.0125325,0.100000001,6.425943735,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.33,14.34,1.26E+18,517105.33,14.32,38.01655962,-122.0125658,24.90735245,41.98062014,0.07534583,-0.003578541,-0.0209,0.075430763,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78491787,1.548590329,-0.357067298,-2.719212971,-0.135194607,0.607694531,-0.124513339,-0.131780293,0.608481178,-0.124331842,0.460049627,-0.684528602,-10.75380292,0.7505,-0.6176,-10.7415
15.34,14.35,1260315505,517105.34,67.78,1,4.003,-2.096,4.518542353,-27.63688241,0,-1,,-2.096,,24.34,24.27,1.26E+18,517105.34,24.26,38.01659205,-122.0125325,0.100000001,6.435944087,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.34,14.35,1.26E+18,517105.34,14.33,38.01655962,-122.0125658,24.90750122,41.98140254,0.08084998,0.005689527,-0.0144,0.081049923,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78560542,1.553231287,-0.357697552,4.025348882,-0.057842177,0.461064017,0.065177739,-0.059587611,0.460658067,0.066463104,0.543683954,0.925908222,-9.149957224,0.7915,0.9829,-9.1259
15.35,14.36,1260315505,517105.35,67.78,1,4.003,-2.106,4.523189693,-27.74910114,0,-0.98,,-2.148979592,,24.35,24.28,1.26E+18,517105.35,24.27,38.01659213,-122.0125325,0.100000001,6.445944677,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.35,14.36,1.26E+18,517105.35,14.34,38.01655962,-122.0125658,24.90764046,41.98224133,0.086249718,0.008864883,-0.0143,0.086704094,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78686593,1.557814949,-0.357124594,5.868344406,0.057172654,0.452837017,0.121148125,0.053858033,0.4520637,0.125477757,0.541954018,0.314345936,-9.782597979,0.8077,0.3752,-9.7621
15.36,14.37,1260315505,517105.36,67.79,1,4.003,-2.116,4.527854348,-27.86108907,-0.01,-1.01,,-2.095049505,,24.36,24.29,1.26E+18,517105.36,24.28,38.01659222,-122.0125326,0.100000001,6.45594479,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.36,14.37,1.26E+18,517105.36,14.35,38.01655962,-122.0125658,24.90781212,41.98313076,0.090930851,-0.006828644,-0.0193,0.091186896,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.7858346,1.563429936,-0.358556988,-4.294685914,-0.161548091,0.567505317,-0.227843334,-0.155271562,0.568947091,-0.22861016,0.467737333,-1.586287753,-10.30057058,0.7486,-1.5219,-10.2937
15.37,14.38,1260315505,517105.37,67.79,1,4.003,-2.126,4.532536266,-27.97284608,-0.02,-1.01,,-2.104950495,,24.37,24.3,1.26E+18,517105.37,24.29,38.0165923,-122.0125326,0.100000001,6.465945141,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.37,14.38,1.26E+18,517105.37,14.36,38.01655962,-122.0125658,24.90797424,41.9840726,0.096759011,0.009051727,-0.0159,0.09718148,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78692322,1.568300077,-0.357926735,5.344419143,0.06591468,0.480812899,0.104668613,0.063025357,0.480138632,0.109434939,0.577261204,1.590444621,-9.461762788,0.836,1.6494,-9.4323
15.38,14.39,1260315505,517105.38,67.79,1,4.003,-2.137,4.537706249,-28.0955119,-0.01,-0.97,,-2.203092784,,24.38,24.31,1.26E+18,517105.38,24.3,38.01659239,-122.0125326,0.100000001,6.475945731,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.38,14.39,1.26E+18,517105.38,14.37,38.01655963,-122.0125658,24.90811539,41.98506718,0.101714456,0.001679117,-0.0144,0.101728315,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78623567,1.572826443,-0.359244538,0.945761256,-0.130753319,0.452214632,-0.065162556,-0.128915504,0.452636658,-0.065890146,0.503120097,-0.735810318,-9.65002095,0.7678,-0.6754,-9.637
15.39,14.4,1260315505,517105.39,67.79,1,4.002,-2.147,4.54154302,-28.21274651,-0.03,-1.01,,-2.125742574,40.02,24.39,24.32,1.26E+18,517105.39,24.31,38.01659248,-122.0125327,0.100000001,6.485946083,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.39,14.4,1.26E+18,517105.39,14.38,38.01655962,-122.0125658,24.90815926,41.98611433,0.107643379,0.003558497,-0.0066,0.107702182,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.7871524,1.575576641,-0.359187242,1.893406076,-0.013051685,0.274791643,-0.036901861,-0.012032114,0.275019742,-0.035523383,0.584577349,0.171271761,-9.021234539,0.8324,0.2277,-9.0005
15.4,14.41,1260315505,517105.4,67.79,1,4.002,-2.157,4.546279028,-28.32380211,-0.03,-0.99,,-2.178787879,40.02,24.4,24.33,1.26E+18,517105.4,24.32,38.01659256,-122.0125327,0.100000001,6.495946434,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.4,14.41,1.26E+18,517105.4,14.39,38.01655963,-122.0125657,24.90840721,41.98722411,0.114044431,0.006928039,-0.0243,0.114254672,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78738159,1.582051064,-0.358786171,3.476366026,0.041884875,0.645882991,0.022310067,0.041252961,0.645723435,0.027501974,0.637259411,0.331704024,-11.56830696,0.9564,0.404,-11.544
15.41,14.42,1260315505,517105.41,67.79,1,4.002,-2.168,4.551508321,-28.44569582,-0.03,-1,,-2.168,36.38181818,24.41,24.34,1.26E+18,517105.41,24.33,38.01659265,-122.0125328,0.100000001,6.505946547,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.41,14.42,1.26E+18,517105.41,14.4,38.01655963,-122.0125657,24.9085083,41.98839683,0.120231045,0.003946611,-0.0107,0.120295802,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78686593,1.585603402,-0.359531016,1.880071888,-0.073159286,0.350301715,-0.054626799,-0.071619724,0.350650171,-0.054430991,0.623337819,-0.289129246,-8.438630667,0.8566,-0.2363,-8.4198
15.42,14.43,1260315505,517105.42,67.79,1,4.001,-2.178,4.555401739,-28.56227738,-0.04,-1.01,,-2.156435644,36.37272727,24.42,24.35,1.26E+18,517105.42,24.34,38.01659273,-122.0125328,0.100000001,6.515947137,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.42,14.43,1.26E+18,517105.42,14.41,38.01655963,-122.0125657,24.9086647,41.98963542,0.126699626,0.013495363,-0.0156,0.127416325,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78938694,1.590129769,-0.360275862,6.079914509,-0.0913522,0.446040459,0.136722503,-0.095110994,0.445188207,0.136936913,0.648897786,0.938273895,-10.28677064,0.9341,1.0028,-10.2587
15.43,14.44,1260315505,517105.43,67.79,1,4.001,-2.188,4.560191334,-28.67262976,-0.04,-1,,-2.188,33.34166667,24.43,24.36,1.26E+18,517105.43,24.35,38.01659282,-122.0125328,0.100000001,6.525947489,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.43,14.44,1.26E+18,517105.43,14.42,38.01655963,-122.0125657,24.9088192,41.99093407,0.132295755,0.002173265,-0.015,0.132313605,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78818373,1.594484248,-0.36165096,0.941131459,-0.136234561,0.430110683,-0.117001072,-0.132926208,0.430864262,-0.118029306,0.556525871,-1.132140732,-9.749708474,0.8276,-1.0707,-9.7374
15.44,14.45,1260315505,517105.44,67.79,1,4.001,-2.198,4.564997809,-28.78275017,-0.06,-1.02,,-2.154901961,30.77692308,24.44,24.37,1.26E+18,517105.44,24.36,38.0165929,-122.0125329,0.100000001,6.53594784,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.44,14.45,1.26E+18,517105.44,14.43,38.01655964,-122.0125657,24.90896416,41.99228846,0.138502365,0.004169514,-0.0155,0.138565111,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78738159,1.598781432,-0.361307186,1.724327272,0.034851161,0.424033006,-0.086187463,0.037242257,0.424561726,-0.082505922,0.622917089,0.200467751,-9.843070872,0.8973,0.2624,-9.8204
15.45,14.46,1260315505,517105.45,67.79,1,4,-2.208,4.568945611,-28.8986976,-0.05,-0.99,,-2.23030303,30.76923077,24.45,24.38,1.26E+18,517105.45,24.37,38.01659299,-122.0125329,0.100000001,6.545947953,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.45,14.46,1.26E+18,517105.45,14.44,38.01655964,-122.0125657,24.90907097,41.99371434,0.145516795,0.017935231,-0.0107,0.146617905,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.79047556,1.602047291,-0.361708256,7.026381017,-0.051246154,0.316937722,0.196610113,-0.056722822,0.315699745,0.197097482,0.707387283,1.36600971,-9.324530386,0.9678,1.4247,-9.2923
15.46,14.47,1260315505,517105.46,67.79,1,3.999,-2.218,4.572912092,-29.01444437,-0.06,-1,,-2.218,28.56428571,24.46,24.39,1.26E+18,517105.46,24.38,38.01659307,-122.0125329,0.100000001,6.555948543,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.46,14.47,1.26E+18,517105.46,14.45,38.01655964,-122.0125657,24.90925407,41.99520714,0.151897159,0.003369427,-0.018,0.151934525,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78921505,1.606688249,-0.361078002,1.270743258,0.062296352,0.462730118,-0.129047895,0.065890146,0.463522856,-0.124331842,0.638327897,-1.461000213,-10.52213578,0.9331,-1.3948,-10.5091
15.47,14.48,1260315505,517105.47,67.79,1,3.999,-2.229,4.578257529,-29.13482981,-0.08,-1.03,,-2.16407767,26.66,24.47,24.4,1.26E+18,517105.47,24.39,38.01659316,-122.012533,0.100000001,6.565948895,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.47,14.48,1.26E+18,517105.47,14.46,38.01655965,-122.0125656,24.90933609,41.99676251,0.158917786,0.008397465,-0.0087,0.159139499,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.78881398,1.609323855,-0.362281214,3.024785561,-0.113920664,0.262173943,-0.035715454,-0.112872686,0.26241467,-0.037242257,0.697730353,0.500818046,-8.878440973,0.9468,0.5568,-8.852
15.48,14.49,1260315505,517105.48,67.79,1,3.998,-2.239,4.582261996,-29.2501355,-0.07,-0.99,,-2.261616162,26.65333333,24.48,24.41,1.26E+18,517105.48,24.4,38.01659325,-122.012533,0.100000001,6.575949246,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.48,14.49,1.26E+18,517105.48,14.47,38.01655965,-122.0125656,24.90949821,41.99838736,0.165411759,0.011801275,-0.016,0.165832204,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.79013178,1.613449151,-0.362510397,4.080843607,-0.040057574,0.40006879,0.0226703,-0.040680003,0.399924541,0.024064227,0.652327893,0.331838725,-10.52805095,0.9485,0.3983,-10.5032
15.49,14.5,1260315505,517105.49,67.79,1,3.997,-2.249,4.586284989,-29.36523936,-0.08,-1,,-2.249,24.98125,24.49,24.42,1.26E+18,517105.49,24.41,38.01659333,-122.012533,0.100000001,6.585949359,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.49,14.5,1.26E+18,517105.49,14.48,38.01655965,-122.0125656,24.90960884,42.00007887,0.171996572,0.012868537,-0.0103,0.172477303,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.79047556,1.616084757,-0.362854172,4.278815885,-0.032852066,0.261484855,0.034235241,-0.03380451,0.261268755,0.034950426,0.662012192,0.11030301,-9.228023954,0.922,0.1686,-9.2048
15.5,14.51,1260315506,517105.5,67.79,1,3.996,-2.26,4.590818663,-29.49100563,-0.09,-1.01,,-2.237623762,23.50588235,24.5,24.43,1.26E+18,517105.5,24.42,38.01659342,-122.0125331,0.100000001,6.595949949,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.5,14.51,1.26E+18,517105.5,14.49,38.01655966,-122.0125656,24.90974045,42.00183954,0.179286335,0.011416651,-0.0153,0.179649464,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.79036097,1.619694391,-0.363942791,3.643578815,-0.105802993,0.35973017,-0.011904572,-0.105424234,0.359817495,-0.012605071,0.732160889,-0.14597045,-10.29999007,1.023,-0.0807,-10.2759
15.51,14.52,1260315506,517105.51,67.79,1,3.995,-2.27,4.594880303,-29.60568275,-0.1,-1.01,39.95,-2.247524752,23.5,24.51,24.44,1.26E+18,517105.51,24.43,38.0165935,-122.0125331,0.100000001,6.605950539,1.000036104,1.56E-05,0,1.000036104,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,0.000896138,0,0,0,0,0,0,0,0,0,0,0,0,15.51,14.52,1.26E+18,517105.51,14.5,38.01655966,-122.0125656,24.90992165,42.00367223,0.186791935,0.005733492,-0.0181,0.186879908,14,RTK Integer (6),gxInteger (24),RTK Integer (6),67.7899026,1.623876983,-0.362796876,1.758115295,0.099418201,0.404713605,-0.152694443,0.103705361,0.405654119,-0.147250153,0.75231344,-0.584363728,-10.07786792,1.0376,-0.5207,-10.056
