,timestamp_sec,position_x,position_y,heading
3433,36.2646849155426,586625.641911,4208096.071961,0.208392
3434,36.272408962249756,586625.65486,4208096.075306,0.2084
3435,36.2805290222168,586625.66776,4208096.07864,0.20840100000000003
3436,36.289507150650024,586625.680606,4208096.081965,0.20841300000000001
3437,36.305824995040894,586625.69335,4208096.085202,0.208423
3438,36.32146406173706,586625.706106,4208096.088497,0.208429
3439,36.32159900665283,586625.7188029999,4208096.091783,0.20843000000000003
3440,36.33672213554382,586625.731405,4208096.09499,0.20844400000000002
3441,36.34463691711426,586625.74401,4208096.098255999,0.20843899999999999
3442,36.35352802276611,586625.756572,4208096.101508999,0.208443
